step,nav_action,nav_action_name,action_vec_norm,free_energy,prediction_error,confidence,obs_norm,pos_before,pos_after,wrapped,beta,info_gain,text_preview
4656,1,backward,1.456918,18.015586,0.629283,0.917338,0.165020,1024,896,0,0.010000,0.629149,d with an informatio
4657,2,fast_forward,1.704286,18.132085,0.654580,0.917438,0.200901,896,1408,0,0.010000,0.548605,tor using a random p
4658,2,fast_forward,2.164953,18.313626,0.670223,0.917782,0.254057,1408,1920,0,0.010000,0.652862,rror. Evaluation of
4659,4,stay,1.912209,18.168524,0.671673,0.917717,0.254057,1920,1920,0,0.010000,0.405611,rror. Evaluation of
4660,4,stay,1.396034,18.150370,0.673054,0.917624,0.254057,1920,1920,0,0.010000,0.676334,rror. Evaluation of
4661,2,fast_forward,1.475848,18.168509,0.636141,0.917292,0.168851,1920,2432,0,0.010000,0.620930,h an information-gai
4662,4,stay,1.496638,18.093591,0.634620,0.917124,0.168851,2432,2432,0,0.010000,0.382153,h an information-gai
4663,1,backward,1.542291,18.303190,0.643083,0.917366,0.197942,2432,2304,0,0.010000,0.518133,nd bounded predictio
4664,3,fast_backward,1.434053,18.734259,0.643554,0.916987,0.184100,2304,1792,0,0.010000,0.605211,gnostic signals. A s
4665,0,forward,1.355545,18.839097,0.670311,0.917535,0.254057,1792,1920,0,0.010000,0.606710,rror. Evaluation of
4666,0,forward,1.564685,18.955542,0.630865,0.917672,0.175441,1920,2048,0,0.010000,0.683551,statistics of the te
4667,1,backward,1.794798,19.064685,0.670736,0.917963,0.254057,2048,1920,0,0.010000,0.586162,rror. Evaluation of
4668,2,fast_forward,1.887262,19.138988,0.633663,0.917359,0.168851,1920,2432,0,0.010000,0.749497,h an information-gai
4669,1,backward,1.782640,18.972105,0.642278,0.917034,0.197942,2432,2304,0,0.010000,0.648466,nd bounded predictio
4670,4,stay,1.843888,18.647871,0.642020,0.917248,0.197942,2304,2304,0,0.010000,0.620467,nd bounded predictio
4671,4,stay,1.289183,18.522611,0.641786,0.917012,0.197942,2304,2304,0,0.010000,0.381635,nd bounded predictio
4672,4,stay,1.609805,18.509021,0.641572,0.917879,0.197942,2304,2304,0,0.010000,0.759167,nd bounded predictio
4673,2,fast_forward,1.623940,18.817953,0.635881,0.917348,0.177215,2304,2816,0,0.010000,0.581870,racter blocks in ord
4674,0,forward,1.556518,18.907413,0.649013,0.917779,0.190799,2816,2944,0,0.010000,0.441468,sing a random projec
4675,1,backward,1.535700,18.818912,0.634938,0.917056,0.177215,2944,2816,0,0.010000,0.523910,racter blocks in ord
4676,3,fast_backward,1.421459,18.795618,0.639801,0.917194,0.197942,2816,2304,0,0.010000,0.692455,nd bounded predictio
4677,4,stay,1.335420,18.673526,0.639703,0.917123,0.197942,2304,2304,0,0.010000,0.390118,nd bounded predictio
4678,0,forward,1.722628,18.538339,0.629566,0.917910,0.168851,2304,2432,0,0.010000,0.413539,h an information-gai
4679,0,forward,1.914015,18.558714,0.649202,0.917080,0.214403,2432,2560,0,0.010000,0.677948,s or re-read passage
4680,2,fast_forward,1.644817,18.558430,0.639773,0.916729,0.203670,2560,3072,0,0.010000,0.669412,des the mathematical
4681,2,fast_forward,1.658730,18.333999,0.648661,0.917551,0.197040,3072,3584,0,0.010000,0.400803,tests whether a fre
4682,0,forward,1.226237,18.467661,0.641292,0.916679,0.194548,3584,3712,0,0.010000,0.526461,s no pretrained embe
4683,0,forward,1.209910,18.308594,0.645489,0.917379,0.211055,3712,3840,0,0.010000,0.490484,om scratch. The text
4684,2,fast_forward,1.488572,18.160474,0.639177,0.917427,0.178443,3840,4352,0,0.010000,0.362620,ing agent can form p
4685,3,fast_backward,1.615093,18.504184,0.645314,0.917037,0.211055,4352,3840,0,0.010000,0.771216,om scratch. The text
4686,0,forward,1.745607,18.516110,0.631225,0.917235,0.173957,3840,3968,0,0.010000,0.395242,cter blocks in order
4687,2,fast_forward,1.478974,18.520485,0.640414,0.917389,0.194905,3968,4480,0,0.010000,0.497522,"iser, and no externa"
4688,4,stay,1.749180,18.251829,0.640408,0.917569,0.194905,4480,4480,0,0.010000,0.486748,"iser, and no externa"
4689,0,forward,1.676471,18.174073,0.640165,0.916921,0.204065,4480,4608,0,0.010000,0.368198,s the mathematical f
4690,1,backward,2.010347,18.030524,0.640421,0.917613,0.194905,4608,4480,0,0.010000,0.412160,"iser, and no externa"
4691,1,backward,1.369697,17.943167,0.638413,0.917248,0.178443,4480,4352,0,0.010000,0.590448,ing agent can form p
4692,0,forward,1.455866,17.814218,0.639875,0.917487,0.194905,4352,4480,0,0.010000,0.437847,"iser, and no externa"
4693,0,forward,1.698613,17.736591,0.639788,0.916674,0.204065,4480,4608,0,0.010000,0.427648,s the mathematical f
4694,0,forward,1.609194,17.975270,0.656826,0.917275,0.236303,4608,4736,0,0.010000,0.483089,surprise of its obs
4695,0,forward,1.356832,17.992760,0.671303,0.917296,0.257925,4736,4864,0,0.010000,0.614143,table the current ch
4696,1,backward,1.336393,17.795498,0.659519,0.917974,0.236303,4864,4736,0,0.010000,0.512212,surprise of its obs
4697,3,fast_backward,1.615585,17.834104,0.659494,0.917619,0.207990,4736,4224,0,0.010000,0.485473,he spontaneous forma
4698,4,stay,1.440351,17.812284,0.659398,0.917694,0.207990,4224,4224,0,0.010000,0.395741,he spontaneous forma
4699,0,forward,1.047748,17.743190,0.641294,0.917148,0.178443,4224,4352,0,0.010000,0.511261,ing agent can form p
4700,4,stay,1.693117,17.767263,0.640557,0.917189,0.178443,4352,4352,0,0.010000,0.503174,ing agent can form p
4701,2,fast_forward,2.169956,17.652444,0.672453,0.917277,0.257925,4352,4864,0,0.010000,0.362385,table the current ch
4702,0,forward,1.374313,17.613985,0.645562,0.917121,0.201395,4864,4992,0,0.010000,0.516109,decrease. Curiosity
4703,0,forward,1.707179,17.666849,0.640005,0.917200,0.190034,4992,5120,0,0.010000,0.633160,in term in its actio
4704,2,fast_forward,1.829423,17.680996,0.638590,0.916884,0.179660,5120,5632,0,0.010000,0.479376,ditional diagnostic
4705,1,backward,1.627810,17.681170,0.625794,0.917151,0.177647,5632,5504,0,0.010000,0.502734,of the text. If it r
4706,1,backward,1.554303,17.742388,0.664303,0.917524,0.248801,5504,5376,0,0.010000,0.391650,ation of the text lo
4707,3,fast_backward,1.879811,17.840233,0.673030,0.917165,0.257925,5376,4864,0,0.010000,0.388119,table the current ch
4708,0,forward,1.552537,17.789569,0.646265,0.917070,0.201395,4864,4992,0,0.010000,0.483074,decrease. Curiosity
4709,2,fast_forward,1.728725,17.875422,0.627935,0.916757,0.177647,4992,5504,0,0.010000,0.486743,of the text. If it r
4710,4,stay,1.390921,18.126807,0.627164,0.917085,0.177647,5504,5504,0,0.010000,0.505212,of the text. If it r
4711,1,backward,1.416808,18.204798,0.665479,0.917577,0.248801,5504,5376,0,0.010000,0.407004,ation of the text lo
4712,0,forward,1.524305,18.243482,0.627874,0.916970,0.177647,5376,5504,0,0.010000,0.507383,of the text. If it r
4713,0,forward,1.526593,18.304780,0.639066,0.916437,0.179660,5504,5632,0,0.010000,0.405516,ditional diagnostic
4714,4,stay,1.718377,18.099119,0.638199,0.916499,0.179660,5632,5632,0,0.010000,0.505360,ditional diagnostic
4715,0,forward,1.286430,18.025575,0.637041,0.917327,0.191195,5632,5760,0,0.010000,0.378894,prediction error. Cu
4716,4,stay,1.646363,18.392140,0.636933,0.917551,0.191195,5760,5760,0,0.010000,0.355802,prediction error. Cu
4717,1,backward,1.721584,18.335834,0.637286,0.916501,0.179660,5760,5632,0,0.010000,0.393634,ditional diagnostic
4718,2,fast_forward,1.453121,18.135207,0.669053,0.917590,0.258358,5632,6144,0,0.010000,0.359200,t. Evaluation of the
4719,1,backward,1.428606,18.134210,0.647670,0.916855,0.211594,6144,6016,0,0.010000,0.341223,d passages that prod
4720,1,backward,2.090057,18.378214,0.639835,0.917273,0.185794,6016,5888,0,0.010000,0.507380,ation-gain term in i
4721,2,fast_forward,1.413948,18.389836,0.635957,0.916736,0.178724,5888,6400,0,0.010000,0.351583,ovide additional dia
4722,4,stay,1.743372,18.453432,0.635264,0.916958,0.178724,6400,6400,0,0.010000,0.546427,ovide additional dia
4723,4,stay,1.419619,18.587063,0.634653,0.916863,0.178724,6400,6400,0,0.010000,0.445386,ovide additional dia
4724,4,stay,1.456779,18.670669,0.634116,0.916610,0.178724,6400,6400,0,0.010000,0.293700,ovide additional dia
4725,0,forward,1.601861,18.568781,0.641963,0.918024,0.187692,6400,6528,0,0.010000,0.358214,bounded prediction e
4726,1,backward,1.476767,18.497275,0.633512,0.916625,0.178724,6528,6400,0,0.010000,0.505276,ovide additional dia
4727,4,stay,1.832320,18.240081,0.633094,0.916672,0.178724,6400,6400,0,0.010000,0.341059,ovide additional dia
4728,3,fast_backward,1.358375,18.358425,0.635580,0.917289,0.185794,6400,5888,0,0.010000,0.351408,ation-gain term in i
4729,2,fast_forward,1.908647,18.457398,0.632811,0.916494,0.178724,5888,6400,0,0.010000,0.557424,ovide additional dia
4730,3,fast_backward,1.715422,18.540034,0.635217,0.917439,0.185794,6400,5888,0,0.010000,0.375378,ation-gain term in i
4731,1,backward,1.557557,18.630221,0.633405,0.917503,0.191195,5888,5760,0,0.010000,0.409370,prediction error. Cu
4732,0,forward,1.683778,18.763482,0.635523,0.917312,0.185794,5760,5888,0,0.010000,0.488542,ation-gain term in i
4733,3,fast_backward,1.304472,18.820979,0.660959,0.917329,0.248801,5888,5376,0,0.010000,0.300590,ation of the text lo
4734,4,stay,1.704726,19.125126,0.662570,0.917456,0.248801,5376,5376,0,0.010000,0.547012,ation of the text lo
4735,0,forward,1.472855,19.194807,0.625565,0.917090,0.177647,5376,5504,0,0.010000,0.568300,of the text. If it r
4736,2,fast_forward,1.765991,19.231947,0.646679,0.917108,0.211594,5504,6016,0,0.010000,0.577035,d passages that prod
4737,1,backward,1.726275,19.183747,0.638799,0.917262,0.185794,6016,5888,0,0.010000,0.631984,ation-gain term in i
4738,3,fast_backward,1.287334,18.971070,0.663641,0.917429,0.248801,5888,5376,0,0.010000,0.494931,ation of the text lo
4739,2,fast_forward,1.591016,18.673983,0.640246,0.917146,0.185794,5376,5888,0,0.010000,0.453002,ation-gain term in i
4740,3,fast_backward,1.291992,18.458004,0.664866,0.917724,0.248801,5888,5376,0,0.010000,0.429578,ation of the text lo
4741,2,fast_forward,1.640827,18.520468,0.641526,0.917272,0.185794,5376,5888,0,0.010000,0.647888,ation-gain term in i
4742,0,forward,1.664257,18.507963,0.648865,0.917299,0.211594,5888,6016,0,0.010000,0.382566,d passages that prod
4743,3,fast_backward,1.702325,18.544599,0.627918,0.917193,0.177647,6016,5504,0,0.010000,0.491908,of the text. If it r
4744,2,fast_forward,2.207616,18.325645,0.648441,0.917131,0.211594,5504,6016,0,0.010000,0.415856,d passages that prod
4745,3,fast_backward,1.520135,18.170755,0.627539,0.917147,0.177647,6016,5504,0,0.010000,0.315940,of the text. If it r
4746,0,forward,1.509719,18.309154,0.639147,0.916646,0.179660,5504,5632,0,0.010000,0.618239,ditional diagnostic
4747,0,forward,1.820918,18.301209,0.637479,0.917218,0.191195,5632,5760,0,0.010000,0.444987,prediction error. Cu
4748,2,fast_forward,1.885849,17.988524,0.625320,0.917420,0.172580,5760,6272,0,0.010000,0.494707,tistics of the text.
4749,3,fast_backward,1.304968,18.112062,0.636881,0.917129,0.191195,6272,5760,0,0.010000,0.356493,prediction error. Cu
4750,2,fast_forward,1.920192,18.403242,0.624742,0.917207,0.172580,5760,6272,0,0.010000,0.508015,tistics of the text.
4751,4,stay,1.590451,18.338460,0.624168,0.917246,0.172580,6272,6272,0,0.010000,0.398649,tistics of the text.
4752,4,stay,1.679576,18.291513,0.623646,0.917097,0.172580,6272,6272,0,0.010000,0.541073,tistics of the text.
4753,0,forward,1.678090,18.365696,0.634735,0.916529,0.178724,6272,6400,0,0.010000,0.248254,ovide additional dia
4754,1,backward,1.640323,18.445968,0.622733,0.917185,0.172580,6400,6272,0,0.010000,0.240335,tistics of the text.
4755,2,fast_forward,1.742453,18.624709,0.647490,0.916494,0.213473,6272,6784,0,0.010000,0.690538,. The model has no p
4756,4,stay,1.516691,18.734727,0.648217,0.916695,0.213473,6784,6784,0,0.010000,0.405822,. The model has no p
4757,1,backward,2.035915,18.900051,0.648947,0.917648,0.189681,6784,6656,0,0.010000,0.602422,aModel project tests
4758,0,forward,1.600694,18.877492,0.648888,0.916818,0.213473,6656,6784,0,0.010000,0.348180,. The model has no p
4759,3,fast_backward,1.640295,18.958487,0.624571,0.917700,0.172580,6784,6272,0,0.010000,0.272646,tistics of the text.
4760,0,forward,1.591021,18.822399,0.635504,0.916712,0.178724,6272,6400,0,0.010000,0.581846,ovide additional dia
4761,2,fast_forward,1.455676,18.842180,0.638375,0.916914,0.181668,6400,6912,0,0.010000,0.211725,nsory input from scr
4762,2,fast_forward,1.267850,18.787596,0.638070,0.917136,0.193286,6912,7424,0,0.010000,0.251210,in-text file. The mo
4763,4,stay,1.517831,18.718776,0.638338,0.916919,0.193286,7424,7424,0,0.010000,0.340105,in-text file. The mo
4764,0,forward,1.544292,18.264298,0.643736,0.917413,0.184508,7424,7552,0,0.010000,0.417475,each block to a fixe
4765,1,backward,1.595850,18.481193,0.638647,0.916783,0.193286,7552,7424,0,0.010000,0.646639,in-text file. The mo
4766,1,backward,1.650084,18.605589,0.652374,0.917300,0.229653,7424,7296,0,0.010000,0.325066,ns the statistics of
4767,0,forward,1.537321,18.542253,0.639843,0.916798,0.193286,7296,7424,0,0.010000,0.502416,in-text file. The mo
4768,0,forward,1.286063,18.486454,0.645077,0.917508,0.184508,7424,7552,0,0.010000,0.295072,each block to a fixe
4769,0,forward,1.682929,18.376578,0.650667,0.916906,0.222201,7552,7680,0,0.010000,0.354337,oduces the same vect
4770,4,stay,1.324719,18.599559,0.651460,0.917709,0.222201,7680,7680,0,0.010000,0.350325,oduces the same vect
4771,0,forward,1.388313,18.765240,0.632621,0.917483,0.171053,7680,7808,0,0.010000,0.578067,information-gain ter
4772,4,stay,1.099217,19.103744,0.631923,0.917282,0.171053,7808,7808,0,0.010000,0.390311,information-gain ter
4773,4,stay,1.029062,19.106384,0.631284,0.917444,0.171053,7808,7808,0,0.010000,0.167271,information-gain ter
4774,2,fast_forward,1.619984,19.091861,0.633654,0.916805,0.167731,7808,8320,0,0.010000,0.308214,ion provide addition
4775,0,forward,1.487981,19.005618,0.640543,0.917450,0.188304,8320,8448,0,0.010000,0.301659,e and bounded predic
4776,4,stay,1.907409,19.319747,0.640429,0.917678,0.188304,8448,8448,0,0.010000,0.577137,e and bounded predic
4777,1,backward,1.683270,19.659279,0.632653,0.916827,0.167731,8448,8320,0,0.010000,0.438520,ion provide addition
4778,1,backward,1.502829,19.516348,0.628735,0.917255,0.185017,8320,8192,0,0.010000,0.435690,he statistics of the
4779,2,fast_forward,1.516594,19.536073,0.651196,0.916827,0.214366,8192,8704,0,0.010000,0.636091,treams. The model ha
4780,3,fast_backward,1.899750,19.629611,0.629453,0.917171,0.185017,8704,8192,0,0.010000,0.641989,he statistics of the
4781,3,fast_backward,1.420979,19.512770,0.649409,0.916860,0.222201,8192,7680,0,0.010000,0.289459,oduces the same vect
4782,2,fast_forward,1.824443,19.445888,0.630255,0.917350,0.185017,7680,8192,0,0.010000,0.552026,he statistics of the
4783,4,stay,1.637911,19.717382,0.630114,0.917136,0.185017,8192,8192,0,0.010000,0.698951,he statistics of the
4784,0,forward,1.479631,19.459293,0.633420,0.916788,0.167731,8192,8320,0,0.010000,0.489613,ion provide addition
4785,2,fast_forward,1.384091,19.260326,0.640671,0.917342,0.199805,8320,8832,0,0.010000,0.644092,its sensory input fr
4786,0,forward,1.778402,19.139490,0.633455,0.917402,0.183160,8832,8960,0,0.010000,0.428893,s fixed-length chara
4787,1,backward,1.552569,19.192978,0.640988,0.917221,0.199805,8960,8832,0,0.010000,0.640911,its sensory input fr
4788,0,forward,1.802254,18.965780,0.633698,0.916876,0.183160,8832,8960,0,0.010000,0.501802,s fixed-length chara
4789,1,backward,1.725928,18.929237,0.641277,0.917292,0.199805,8960,8832,0,0.010000,0.561082,its sensory input fr
4790,1,backward,1.675854,18.851722,0.652700,0.916980,0.214366,8832,8704,0,0.010000,0.423453,treams. The model ha
4791,1,backward,1.309778,18.539602,0.650872,0.917612,0.187869,8704,8576,0,0.010000,0.476840,eroDataModel project
4792,0,forward,1.668344,18.415264,0.653262,0.917156,0.214366,8576,8704,0,0.010000,0.514248,treams. The model ha
4793,1,backward,1.480930,18.282095,0.651431,0.917869,0.187869,8704,8576,0,0.010000,0.580115,eroDataModel project
4794,4,stay,1.732356,18.330536,0.651253,0.917803,0.187869,8576,8576,0,0.010000,0.634910,eroDataModel project
4795,0,forward,1.945087,18.389364,0.653635,0.916575,0.214366,8576,8704,0,0.010000,0.495372,treams. The model ha
4796,3,fast_backward,1.492222,18.819601,0.631786,0.917285,0.185017,8704,8192,0,0.010000,0.560957,he statistics of the
4797,3,fast_backward,1.924689,18.391930,0.651637,0.917031,0.222201,8192,7680,0,0.010000,0.632045,oduces the same vect
4798,4,stay,1.695197,18.496756,0.652410,0.917065,0.222201,7680,7680,0,0.010000,0.537532,oduces the same vect
4799,3,fast_backward,1.130999,18.485416,0.678040,0.917360,0.257159,7680,7168,0,0.010000,0.666334,"of characters, the f"
4800,1,backward,1.167479,18.650777,0.648832,0.917130,0.218436,7168,7040,0,0.010000,0.523872,d updates it to mini
4801,0,forward,1.701827,18.550929,0.679754,0.917321,0.257159,7040,7168,0,0.010000,0.512135,"of characters, the f"
4802,2,fast_forward,1.604717,18.555777,0.656468,0.916927,0.222201,7168,7680,0,0.010000,0.606951,oduces the same vect
4803,3,fast_backward,1.577511,18.591447,0.681598,0.917614,0.257159,7680,7168,0,0.010000,0.589803,"of characters, the f"
4804,4,stay,1.323487,18.449764,0.682943,0.917322,0.257159,7168,7168,0,0.010000,0.521952,"of characters, the f"
4805,4,stay,1.361845,18.330987,0.684221,0.917658,0.257159,7168,7168,0,0.010000,0.646834,"of characters, the f"
4806,3,fast_backward,1.466507,18.176305,0.660900,0.917936,0.189681,7168,6656,0,0.010000,0.664201,aModel project tests
4807,2,fast_forward,1.666645,18.208886,0.684602,0.917440,0.257159,6656,7168,0,0.010000,0.687041,"of characters, the f"
4808,4,stay,1.572049,18.047139,0.685790,0.917331,0.257159,7168,7168,0,0.010000,0.573194,"of characters, the f"
4809,0,forward,1.369061,17.934238,0.665678,0.917194,0.229653,7168,7296,0,0.010000,0.517366,ns the statistics of
4810,0,forward,1.267154,18.146832,0.650580,0.917017,0.193286,7296,7424,0,0.010000,0.539616,in-text file. The mo
4811,4,stay,1.683873,17.965767,0.649957,0.916950,0.193286,7424,7424,0,0.010000,0.597777,in-text file. The mo
4812,2,fast_forward,1.587673,18.168951,0.662839,0.917291,0.214474,7424,7936,0,0.010000,0.614328,re-read passages tha
4813,3,fast_backward,2.034837,18.192207,0.649212,0.916779,0.193286,7936,7424,0,0.010000,0.569515,in-text file. The mo
4814,0,forward,1.560949,18.249037,0.653908,0.917481,0.184508,7424,7552,0,0.010000,0.527983,each block to a fixe
4815,2,fast_forward,2.016349,18.292588,0.679170,0.917443,0.257430,7552,8064,0,0.010000,0.645113,es next. Evaluation
4816,0,forward,1.451897,18.516359,0.640992,0.917477,0.185017,8064,8192,0,0.010000,0.655686,he statistics of the
4817,3,fast_backward,1.762526,18.550118,0.660147,0.916884,0.222201,8192,7680,0,0.010000,0.372192,oduces the same vect
